municipio_id_sus,nome,uf_sigla,periodo_codigo,indicadores_nome,peso,meta,resultado,nota,isf_calculado,isf_calculado_erro,isf_calculado_final
410020,Adrianópolis,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,11,2.20,8.301842105,#VALUE!,
290035,Adustina,BA,2022.Q3,Pré-Natal (6 consultas),1,45,68,10.00,8.801842105,8.801842105,8.801842105
290035,Adustina,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,86,10.00,8.801842105,#VALUE!,
290035,Adustina,BA,2022.Q3,Gestantes Saúde Bucal,2,60,74,10.00,8.801842105,#VALUE!,
290035,Adustina,BA,2022.Q3,Cobertura Citopatológico,1,40,25,6.25,8.801842105,#VALUE!,
290035,Adustina,BA,2022.Q3,Cobertura Polio e Penta,2,95,92,9.68,9.126842105,#VALUE!,
290035,Adustina,BA,2022.Q3,Hipertensão (PA Aferida),2,50,38,7.60,9.084736842,#VALUE!,
290035,Adustina,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,36,7.20,8.924736842,#VALUE!,
260010,Afogados da Ingazeira,PE,2022.Q3,Pré-Natal (6 consultas),1,45,56,10.00,8.884736842,8.884736842,8.884736842
260010,Afogados da Ingazeira,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,68,10.00,8.884736842,#VALUE!,
260010,Afogados da Ingazeira,PE,2022.Q3,Gestantes Saúde Bucal,2,60,67,10.00,8.884736842,#VALUE!,
260010,Afogados da Ingazeira,PE,2022.Q3,Cobertura Citopatológico,1,40,38,9.50,8.884736842,#VALUE!,
260010,Afogados da Ingazeira,PE,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,8.359736842,#VALUE!,
260010,Afogados da Ingazeira,PE,2022.Q3,Hipertensão (PA Aferida),2,50,34,6.80,7.370263158,#VALUE!,
260010,Afogados da Ingazeira,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,34,6.80,6.810263158,#VALUE!,
240030,Afonso Bezerra,RN,2022.Q3,Pré-Natal (6 consultas),1,45,64,10.00,6.390263158,6.390263158,6.390263158
240030,Afonso Bezerra,RN,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,82,10.00,6.390263158,#VALUE!,
240030,Afonso Bezerra,RN,2022.Q3,Gestantes Saúde Bucal,2,60,61,10.00,6.390263158,#VALUE!,
240030,Afonso Bezerra,RN,2022.Q3,Cobertura Citopatológico,1,40,17,4.25,6.390263158,#VALUE!,
240030,Afonso Bezerra,RN,2022.Q3,Cobertura Polio e Penta,2,95,43,4.53,6.965263158,#VALUE!,
240030,Afonso Bezerra,RN,2022.Q3,Hipertensão (PA Aferida),2,50,20,4.00,7.828421053,#VALUE!,
240030,Afonso Bezerra,RN,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,13,2.60,9.028421053,#VALUE!,
320010,Afonso Cláudio,ES,2022.Q3,Pré-Natal (6 consultas),1,45,81,10.00,9.768421053,9.768421053,9.768421053
320010,Afonso Cláudio,ES,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,95,10.00,9.279532164,#VALUE!,
320010,Afonso Cláudio,ES,2022.Q3,Gestantes Saúde Bucal,2,60,96,10.00,9.09619883,#VALUE!,
320010,Afonso Cláudio,ES,2022.Q3,Cobertura Citopatológico,1,40,53,10.00,7.462865497,#VALUE!,
320010,Afonso Cláudio,ES,2022.Q3,Cobertura Polio e Penta,2,95,84,8.84,6.812865497,#VALUE!,
320010,Afonso Cláudio,ES,2022.Q3,Hipertensão (PA Aferida),2,50,58,10.00,5.528654971,#VALUE!,
320010,Afonso Cláudio,ES,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,62,10.00,3.808654971,#VALUE!,
210010,Afonso Cunha,MA,2022.Q3,Pré-Natal (6 consultas),1,45,23,5.11,2.968654971,2.968654971,2.968654971
210010,Afonso Cunha,MA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,49,8.17,3.45754386,#VALUE!,
210010,Afonso Cunha,MA,2022.Q3,Gestantes Saúde Bucal,2,60,11,1.83,3.640877193,#VALUE!,
210010,Afonso Cunha,MA,2022.Q3,Cobertura Citopatológico,1,40,14,3.50,5.274210526,#VALUE!,
210010,Afonso Cunha,MA,2022.Q3,Cobertura Polio e Penta,2,95,23,2.42,5.874210526,#VALUE!,
210010,Afonso Cunha,MA,2022.Q3,Hipertensão (PA Aferida),2,50,7,1.40,7.284736842,#VALUE!,
210010,Afonso Cunha,MA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,8,1.60,9.004736842,#VALUE!,
260020,Afrânio,PE,2022.Q3,Pré-Natal (6 consultas),1,45,78,10.00,9.844736842,9.844736842,9.844736842
260020,Afrânio,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,97,10.00,9.511403509,#VALUE!,
260020,Afrânio,PE,2022.Q3,Gestantes Saúde Bucal,2,60,91,10.00,9.511403509,#VALUE!,
260020,Afrânio,PE,2022.Q3,Cobertura Citopatológico,1,40,38,9.50,9.211403509,#VALUE!,
260020,Afrânio,PE,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,8.761403509,#VALUE!,
260020,Afrânio,PE,2022.Q3,Hipertensão (PA Aferida),2,50,71,10.00,7.729824561,#VALUE!,
260020,Afrânio,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,63,10.00,6.049824561,#VALUE!,
150030,Afuá,PA,2022.Q3,Pré-Natal (6 consultas),1,45,30,6.67,5.069824561,5.069824561,5.069824561
150030,Afuá,PA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,80,10.00,4.663157895,#VALUE!,
150030,Afuá,PA,2022.Q3,Gestantes Saúde Bucal,2,60,51,8.50,4.663157895,#VALUE!,
150030,Afuá,PA,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,3.929824561,#VALUE!,
150030,Afuá,PA,2022.Q3,Cobertura Polio e Penta,2,95,41,4.32,5.429824561,#VALUE!,
150030,Afuá,PA,2022.Q3,Hipertensão (PA Aferida),2,50,8,1.60,5.116666667,#VALUE!,
150030,Afuá,PA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,1,0.20,6.291403509,#VALUE!,
260030,Agrestina,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,13,2.60,6.711403509,#VALUE!,
260030,Agrestina,PE,2022.Q3,Pré-Natal (6 consultas),1,45,45,10.00,7.451403509,7.451403509,7.451403509
260030,Agrestina,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,58,9.67,7.451403509,#VALUE!,
260030,Agrestina,PE,2022.Q3,Gestantes Saúde Bucal,2,60,74,10.00,8.484736842,#VALUE!,
260030,Agrestina,PE,2022.Q3,Cobertura Citopatológico,1,40,22,5.50,7.484736842,#VALUE!,
260030,Agrestina,PE,2022.Q3,Cobertura Polio e Penta,2,95,71,7.47,8.787368421,#VALUE!,
260030,Agrestina,PE,2022.Q3,Hipertensão (PA Aferida),2,50,11,2.20,9.292631579,#VALUE!,
220010,Agricolândia,PI,2022.Q3,Pré-Natal (6 consultas),1,45,65,10.00,9.852631579,9.852631579,9.852631579
220010,Agricolândia,PI,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,74,10.00,9.852631579,#VALUE!,
220010,Agricolândia,PI,2022.Q3,Gestantes Saúde Bucal,2,60,74,10.00,9.852631579,#VALUE!,
220010,Agricolândia,PI,2022.Q3,Cobertura Citopatológico,1,40,64,10.00,9.219298246,#VALUE!,
220010,Agricolândia,PI,2022.Q3,Cobertura Polio e Penta,2,95,88,9.26,8.819298246,#VALUE!,
220010,Agricolândia,PI,2022.Q3,Hipertensão (PA Aferida),2,50,61,10.00,8.777192982,#VALUE!,
220010,Agricolândia,PI,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,62,10.00,8.177192982,#VALUE!,
420020,Agrolândia,SC,2022.Q3,Pré-Natal (6 consultas),1,45,85,10.00,7.377192982,7.377192982,7.377192982
420020,Agrolândia,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,79,10.00,7.377192982,#VALUE!,
420020,Agrolândia,SC,2022.Q3,Gestantes Saúde Bucal,2,60,41,6.83,7.377192982,#VALUE!,
420020,Agrolândia,SC,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,7.677192982,#VALUE!,
420020,Agrolândia,SC,2022.Q3,Cobertura Polio e Penta,2,95,86,9.05,8.077192982,#VALUE!,
420020,Agrolândia,SC,2022.Q3,Hipertensão (PA Aferida),2,50,35,7.00,8.014035088,#VALUE!,
420020,Agrolândia,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,10,2.00,8.614035088,#VALUE!,
420030,Agronômica,SC,2022.Q3,Pré-Natal (6 consultas),1,45,68,10.00,9.394035088,9.394035088,9.394035088
420030,Agronômica,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,91,10.00,9.394035088,#VALUE!,
420030,Agronômica,SC,2022.Q3,Gestantes Saúde Bucal,2,60,50,8.33,9.394035088,#VALUE!,
420030,Agronômica,SC,2022.Q3,Cobertura Citopatológico,1,40,40,10.00,9.727368421,#VALUE!,
420030,Agronômica,SC,2022.Q3,Cobertura Polio e Penta,2,95,83,8.74,9.152368421,#VALUE!,
420030,Agronômica,SC,2022.Q3,Hipertensão (PA Aferida),2,50,60,10.00,9.089210526,#VALUE!,
420030,Agronômica,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,49,9.80,8.809210526,#VALUE!,
150034,Água Azul do Norte,PA,2022.Q3,Pré-Natal (6 consultas),1,45,59,10.00,8.689210526,8.689210526,8.689210526
150034,Água Azul do Norte,PA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,92,10.00,8.689210526,#VALUE!,
150034,Água Azul do Norte,PA,2022.Q3,Gestantes Saúde Bucal,2,60,92,10.00,8.689210526,#VALUE!,
150034,Água Azul do Norte,PA,2022.Q3,Cobertura Citopatológico,1,40,17,4.25,7.689210526,#VALUE!,
150034,Água Azul do Norte,PA,2022.Q3,Cobertura Polio e Penta,2,95,80,8.42,8.264210526,#VALUE!,
150034,Água Azul do Norte,PA,2022.Q3,Hipertensão (PA Aferida),2,50,43,8.60,8.58,#VALUE!,
150034,Água Azul do Norte,PA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,43,8.60,8.86,#VALUE!,
310060,Água Boa,MG,2022.Q3,Pré-Natal (6 consultas),1,45,49,10.00,8.6,8.6,8.6
510020,Água Boa,MT,2022.Q3,Pré-Natal (6 consultas),1,45,50,10.00,8.025,8.025,8.025
310060,Água Boa,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,74,10.00,8.856578947,#VALUE!,
510020,Água Boa,MT,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,67,10.00,9.646052632,#VALUE!,
310060,Água Boa,MG,2022.Q3,Gestantes Saúde Bucal,2,60,74,10.00,10.24605263,#VALUE!,
510020,Água Boa,MT,2022.Q3,Gestantes Saúde Bucal,2,60,60,10.00,9.406052632,#VALUE!,
510020,Água Boa,MT,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,8.006052632,#VALUE!,
310060,Água Boa,MG,2022.Q3,Cobertura Citopatológico,1,40,17,4.25,8.206052632,#VALUE!,
510020,Água Boa,MT,2022.Q3,Cobertura Polio e Penta,2,95,87,9.16,8.781052632,#VALUE!,
310060,Água Boa,MG,2022.Q3,Cobertura Polio e Penta,2,95,85,8.95,7.90502924,#VALUE!,
310060,Água Boa,MG,2022.Q3,Hipertensão (PA Aferida),2,50,40,8.00,7.115555556,#VALUE!,
510020,Água Boa,MT,2022.Q3,Hipertensão (PA Aferida),2,50,29,5.80,6.515555556,#VALUE!,
310060,Água Boa,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,30,6.00,6.355555556,#VALUE!,
510020,Água Boa,MT,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,40,8.00,6.755555556,#VALUE!,
250010,Água Branca,PB,2022.Q3,Pré-Natal (6 consultas),1,45,76,10.00,7.955555556,7.955555556,7.955555556
270010,Água Branca,AL,2022.Q3,Pré-Natal (6 consultas),1,45,43,9.56,8.955555556,8.955555556,8.955555556
220020,Água Branca,PI,2022.Q3,Pré-Natal (6 consultas),1,45,71,10.00,10,10,10
250010,Água Branca,PB,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,100,10.00,10,#VALUE!,
270010,Água Branca,AL,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,63,10.00,9.8,#VALUE!,
220020,Água Branca,PI,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,95,10.00,9.8,#VALUE!,
250010,Água Branca,PB,2022.Q3,Gestantes Saúde Bucal,2,60,95,10.00,10.8,#VALUE!,
270010,Água Branca,AL,2022.Q3,Gestantes Saúde Bucal,2,60,62,10.00,10.21052632,#VALUE!,
220020,Água Branca,PI,2022.Q3,Gestantes Saúde Bucal,2,60,93,10.00,10.06315789,#VALUE!,
250010,Água Branca,PB,2022.Q3,Cobertura Citopatológico,1,40,44,10.00,10.06315789,#VALUE!,
270010,Água Branca,AL,2022.Q3,Cobertura Citopatológico,1,40,32,8.00,11.06315789,#VALUE!,
220020,Água Branca,PI,2022.Q3,Cobertura Citopatológico,1,40,42,10.00,11.54315789,#VALUE!,
250010,Água Branca,PB,2022.Q3,Cobertura Polio e Penta,2,95,98,10.00,11.46315789,#VALUE!,
220020,Água Branca,PI,2022.Q3,Cobertura Polio e Penta,2,95,67,7.05,9.923157895,#VALUE!,
270010,Água Branca,AL,2022.Q3,Cobertura Polio e Penta,2,95,88,9.26,9.512631579,#VALUE!,
220020,Água Branca,PI,2022.Q3,Hipertensão (PA Aferida),2,50,57,10.00,8.66,#VALUE!,
270010,Água Branca,AL,2022.Q3,Hipertensão (PA Aferida),2,50,55,10.00,7.593333333,#VALUE!,
250010,Água Branca,PB,2022.Q3,Hipertensão (PA Aferida),2,50,32,6.40,7.16,#VALUE!,
270010,Água Branca,AL,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,46,9.20,6.155,#VALUE!,
250010,Água Branca,PB,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,23,4.60,7.087631579,#VALUE!,
220020,Água Branca,PI,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,56,10.00,6.947631579,#VALUE!,
500020,Água Clara,MS,2022.Q3,Pré-Natal (6 consultas),1,45,59,10.00,6.087631579,6.087631579,6.087631579
500020,Água Clara,MS,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,56,9.33,5.465409357,#VALUE!,
500020,Água Clara,MS,2022.Q3,Gestantes Saúde Bucal,2,60,47,7.83,5.532076023,#VALUE!,
500020,Água Clara,MS,2022.Q3,Cobertura Citopatológico,1,40,11,2.75,5.965409357,#VALUE!,
500020,Água Clara,MS,2022.Q3,Cobertura Polio e Penta,2,95,88,9.26,5.940409357,#VALUE!,
500020,Água Clara,MS,2022.Q3,Hipertensão (PA Aferida),2,50,8,1.60,6.087777778,#VALUE!,
500020,Água Clara,MS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,7,1.40,7.647777778,#VALUE!,
310070,Água Comprida,MG,2022.Q3,Pré-Natal (6 consultas),1,45,17,3.78,8.027777778,8.027777778,8.027777778
310070,Água Comprida,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,100,10.00,8.65,#VALUE!,
310070,Água Comprida,MG,2022.Q3,Gestantes Saúde Bucal,2,60,83,10.00,8.65,#VALUE!,
310070,Água Comprida,MG,2022.Q3,Cobertura Citopatológico,1,40,10,2.50,8.55,#VALUE!,
310070,Água Comprida,MG,2022.Q3,Cobertura Polio e Penta,2,95,100,10.00,9,#VALUE!,
310070,Água Comprida,MG,2022.Q3,Hipertensão (PA Aferida),2,50,47,9.40,8.978947368,#VALUE!,
310070,Água Comprida,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,26,5.20,8.778947368,#VALUE!,
420040,Água Doce,SC,2022.Q3,Pré-Natal (6 consultas),1,45,64,10.00,9.138947368,9.138947368,9.138947368
420040,Água Doce,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,82,10.00,9.138947368,#VALUE!,
420040,Água Doce,SC,2022.Q3,Gestantes Saúde Bucal,2,60,57,9.50,9.138947368,#VALUE!,
420040,Água Doce,SC,2022.Q3,Cobertura Citopatológico,1,40,28,7.00,9.238947368,#VALUE!,
420040,Água Doce,SC,2022.Q3,Cobertura Polio e Penta,2,95,94,9.89,9.538947368,#VALUE!,
420040,Água Doce,SC,2022.Q3,Hipertensão (PA Aferida),2,50,42,8.40,9.096842105,#VALUE!,
420040,Água Doce,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,44,8.80,9.336842105,#VALUE!,
210015,Água Doce do Maranhão,MA,2022.Q3,Pré-Natal (6 consultas),1,45,71,10.00,9.216842105,9.216842105,9.216842105
210015,Água Doce do Maranhão,MA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,100,10.00,8.86128655,#VALUE!,
210015,Água Doce do Maranhão,MA,2022.Q3,Gestantes Saúde Bucal,2,60,91,10.00,8.544619883,#VALUE!,
210015,Água Doce do Maranhão,MA,2022.Q3,Cobertura Citopatológico,1,40,50,10.00,7.444619883,#VALUE!,
210015,Água Doce do Maranhão,MA,2022.Q3,Cobertura Polio e Penta,2,95,73,7.68,7.044619883,#VALUE!,
210015,Água Doce do Maranhão,MA,2022.Q3,Hipertensão (PA Aferida),2,50,48,9.60,6.686725146,#VALUE!,
210015,Água Doce do Maranhão,MA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,38,7.60,5.606725146,#VALUE!,
320016,Água Doce do Norte,ES,2022.Q3,Pré-Natal (6 consultas),1,45,29,6.44,5.246725146,5.246725146,5.246725146
320016,Água Doce do Norte,ES,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,41,6.83,5.602280702,#VALUE!,
320016,Água Doce do Norte,ES,2022.Q3,Gestantes Saúde Bucal,2,60,27,4.50,5.918947368,#VALUE!,
320016,Água Doce do Norte,ES,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,6.785614035,#VALUE!,
320016,Água Doce do Norte,ES,2022.Q3,Cobertura Polio e Penta,2,95,56,5.89,6.585614035,#VALUE!,
320016,Água Doce do Norte,ES,2022.Q3,Hipertensão (PA Aferida),2,50,21,4.20,6.669824561,#VALUE!,
320016,Água Doce do Norte,ES,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,20,4.00,6.669824561,#VALUE!,
290040,Água Fria,BA,2022.Q3,Pré-Natal (6 consultas),1,45,45,10.00,6.649824561,6.649824561,6.649824561
290040,Água Fria,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,92,10.00,6.383157895,#VALUE!,
290040,Água Fria,BA,2022.Q3,Gestantes Saúde Bucal,2,60,53,8.83,6.383157895,#VALUE!,
290040,Água Fria,BA,2022.Q3,Cobertura Citopatológico,1,40,16,4.00,6.616491228,#VALUE!,
290040,Água Fria,BA,2022.Q3,Cobertura Polio e Penta,2,95,60,6.32,6.966491228,#VALUE!,
290040,Água Fria,BA,2022.Q3,Hipertensão (PA Aferida),2,50,21,4.20,7.113859649,#VALUE!,
290040,Água Fria,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,19,3.80,7.473859649,#VALUE!,
520017,Água Fria de Goiás,GO,2022.Q3,Pré-Natal (6 consultas),1,45,33,7.33,7.373859649,7.373859649,7.373859649
520017,Água Fria de Goiás,GO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,86,10.00,6.680526316,#VALUE!,
520017,Água Fria de Goiás,GO,2022.Q3,Gestantes Saúde Bucal,2,60,71,10.00,6.12497076,#VALUE!,
520017,Água Fria de Goiás,GO,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,4.791637427,#VALUE!,
520017,Água Fria de Goiás,GO,2022.Q3,Cobertura Polio e Penta,2,95,67,7.05,6.041637427,#VALUE!,
520017,Água Fria de Goiás,GO,2022.Q3,Hipertensão (PA Aferida),2,50,30,6.00,4.931111111,#VALUE!,
520017,Água Fria de Goiás,GO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,14,2.80,5.141637427,#VALUE!,
520020,Água Limpa,GO,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,2,0.40,5.181637427,#VALUE!,
520020,Água Limpa,GO,2022.Q3,Pré-Natal (6 consultas),1,45,20,4.44,6.141637427,6.141637427,6.141637427
520020,Água Limpa,GO,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,40,6.67,6.697192982,#VALUE!,
520020,Água Limpa,GO,2022.Q3,Gestantes Saúde Bucal,2,60,80,10.00,8.030526316,#VALUE!,
520020,Água Limpa,GO,2022.Q3,Cobertura Citopatológico,1,40,12,3.00,6.780526316,#VALUE!,
520020,Água Limpa,GO,2022.Q3,Cobertura Polio e Penta,2,95,67,7.05,8.480526316,#VALUE!,
520020,Água Limpa,GO,2022.Q3,Hipertensão (PA Aferida),2,50,8,1.60,7.43,#VALUE!,
240040,Água Nova,RN,2022.Q3,Pré-Natal (6 consultas),1,45,75,10.00,7.19,7.19,7.19
240040,Água Nova,RN,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,75,10.00,7.012222222,#VALUE!,
240040,Água Nova,RN,2022.Q3,Gestantes Saúde Bucal,2,60,80,10.00,6.928888889,#VALUE!,
240040,Água Nova,RN,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,6.795555556,#VALUE!,
240040,Água Nova,RN,2022.Q3,Cobertura Polio e Penta,2,95,100,10.00,6.445555556,#VALUE!,
240040,Água Nova,RN,2022.Q3,Hipertensão (PA Aferida),2,50,9,1.80,5.498187135,#VALUE!,
240040,Água Nova,RN,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,4,0.80,5.418187135,#VALUE!,
260040,Água Preta,PE,2022.Q3,Pré-Natal (6 consultas),1,45,37,8.22,5.418187135,5.418187135,5.418187135
260040,Água Preta,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,55,9.17,5.595964912,#VALUE!,
260040,Água Preta,PE,2022.Q3,Gestantes Saúde Bucal,2,60,56,9.33,5.612631579,#VALUE!,
260040,Água Preta,PE,2022.Q3,Cobertura Citopatológico,1,40,16,4.00,5.745964912,#VALUE!,
260040,Água Preta,PE,2022.Q3,Cobertura Polio e Penta,2,95,50,5.26,5.945964912,#VALUE!,
260040,Água Preta,PE,2022.Q3,Hipertensão (PA Aferida),2,50,7,1.40,6.893333333,#VALUE!,
260040,Água Preta,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,4,0.80,7.693333333,#VALUE!,
430005,Água Santa,RS,2022.Q3,Pré-Natal (6 consultas),1,45,89,10.00,8.473333333,8.473333333,8.473333333
430005,Água Santa,RS,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,56,9.33,8.473333333,#VALUE!,
430005,Água Santa,RS,2022.Q3,Gestantes Saúde Bucal,2,60,89,10.00,8.54,#VALUE!,
430005,Água Santa,RS,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,8.54,#VALUE!,
430005,Água Santa,RS,2022.Q3,Cobertura Polio e Penta,2,95,100,10.00,8.465,#VALUE!,
430005,Água Santa,RS,2022.Q3,Hipertensão (PA Aferida),2,50,27,5.40,8.380789474,#VALUE!,
430005,Água Santa,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,43,8.60,8.060789474,#VALUE!,
350030,Aguaí,SP,2022.Q3,Pré-Natal (6 consultas),1,45,58,10.00,7.200789474,7.200789474,7.200789474
350030,Aguaí,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,65,10.00,7.200789474,#VALUE!,
350030,Aguaí,SP,2022.Q3,Gestantes Saúde Bucal,2,60,62,10.00,7.200789474,#VALUE!,
350030,Aguaí,SP,2022.Q3,Cobertura Citopatológico,1,40,21,5.25,7.200789474,#VALUE!,
350030,Aguaí,SP,2022.Q3,Cobertura Polio e Penta,2,95,91,9.58,7.675789474,#VALUE!,
350030,Aguaí,SP,2022.Q3,Hipertensão (PA Aferida),2,50,19,3.80,7.654736842,#VALUE!,
350030,Aguaí,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,0,0.00,8.734736842,#VALUE!,
310080,Aguanil,MG,2022.Q3,Pré-Natal (6 consultas),1,45,78,10.00,9.414736842,9.414736842,9.414736842
310080,Aguanil,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,74,10.00,9.414736842,#VALUE!,
310080,Aguanil,MG,2022.Q3,Gestantes Saúde Bucal,2,60,96,10.00,9.414736842,#VALUE!,
310080,Aguanil,MG,2022.Q3,Cobertura Citopatológico,1,40,41,10.00,7.881403509,#VALUE!,
310080,Aguanil,MG,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,7.506403509,#VALUE!,
310080,Aguanil,MG,2022.Q3,Hipertensão (PA Aferida),2,50,46,9.20,7.359035088,#VALUE!,
310080,Aguanil,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,34,6.80,6.479035088,#VALUE!,
260050,Águas Belas,PE,2022.Q3,Pré-Natal (6 consultas),1,45,50,10.00,6.359035088,6.359035088,6.359035088
260050,Águas Belas,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,95,10.00,5.359035088,#VALUE!,
260050,Águas Belas,PE,2022.Q3,Gestantes Saúde Bucal,2,60,14,2.33,4.359035088,#VALUE!,
260050,Águas Belas,PE,2022.Q3,Cobertura Citopatológico,1,40,25,6.25,3.892368421,#VALUE!,
260050,Águas Belas,PE,2022.Q3,Cobertura Polio e Penta,2,95,83,8.74,3.267368421,#VALUE!,
260050,Águas Belas,PE,2022.Q3,Hipertensão (PA Aferida),2,50,24,4.80,2.572631579,#VALUE!,
260050,Águas Belas,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,28,5.60,1.612631579,#VALUE!,
350040,Águas da Prata,SP,2022.Q3,Pré-Natal (6 consultas),1,45,0,0.00,1.052631579,1.052631579,1.052631579
350040,Águas da Prata,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,0,0.00,2.052631579,#VALUE!,
350040,Águas da Prata,SP,2022.Q3,Gestantes Saúde Bucal,2,60,0,0.00,3.052631579,#VALUE!,
350040,Águas da Prata,SP,2022.Q3,Cobertura Citopatológico,1,40,0,0.00,4.952631579,#VALUE!,
350040,Águas da Prata,SP,2022.Q3,Cobertura Polio e Penta,2,95,50,5.26,5.702631579,#VALUE!,
350040,Águas da Prata,SP,2022.Q3,Hipertensão (PA Aferida),2,50,0,0.00,6.586842105,#VALUE!,
350040,Águas da Prata,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,0,0.00,7.986842105,#VALUE!,
420050,Águas de Chapecó,SC,2022.Q3,Pré-Natal (6 consultas),1,45,74,10.00,8.466842105,8.466842105,8.466842105
420050,Águas de Chapecó,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,70,10.00,8.466842105,#VALUE!,
420050,Águas de Chapecó,SC,2022.Q3,Gestantes Saúde Bucal,2,60,57,9.50,8.466842105,#VALUE!,
420050,Águas de Chapecó,SC,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,7.200175439,#VALUE!,
420050,Águas de Chapecó,SC,2022.Q3,Cobertura Polio e Penta,2,95,92,9.68,7.000175439,#VALUE!,
420050,Águas de Chapecó,SC,2022.Q3,Hipertensão (PA Aferida),2,50,35,7.00,6.22122807,#VALUE!,
420050,Águas de Chapecó,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,24,4.80,5.58122807,#VALUE!,
350050,Águas de Lindóia,SP,2022.Q3,Pré-Natal (6 consultas),1,45,45,10.00,5.48122807,5.48122807,5.48122807
350050,Águas de Lindóia,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,62,10.00,5.48122807,#VALUE!,
