"municipio_id_sus","nome","uf_sigla","periodo_codigo","indicadores_nome","numerador","denominador_estimado","denominador_informado","nota_porcentagem","denominador_utilizado","cadastro","base_externa","porcentagem","populacao"
"411065",Iracema do Oeste,PR,"2022.Q3",Pré-Natal (6 consultas),10,4,12,83,12,2848,3.0,300,2216
"510810",Tesouro,MT,"2022.Q3",Pré-Natal (6 consultas),10,4,12,83,12,3027,5.0,300,3761
"421560",Santa Rosa de Lima,SC,"2022.Q3",Pré-Natal (6 consultas),10,5,12,83,12,2453,4.0,240,2151
"420253",Bom Jesus,SC,"2022.Q3",Pré-Natal (6 consultas),10,7,12,83,12,3224,7.0,171,3104
"411660",Nova América da Colina,PR,"2022.Q3",Pré-Natal (6 consultas),10,7,12,83,12,4064,6.0,171,3424
"314490",Nova Módica,MG,"2022.Q3",Pré-Natal (6 consultas),10,7,12,83,12,4335,6.0,171,3548
"412015",Porto Barreiro,PR,"2022.Q3",Pré-Natal (6 consultas),10,9,12,83,12,3458,8.0,133,3133
"352070",Indiaporã,SP,"2022.Q3",Pré-Natal (6 consultas),10,10,13,77,13,4701,8.0,130,3876
"421140",Nova Erechim,SC,"2022.Q3",Pré-Natal (6 consultas),10,13,13,77,13,5666,12.0,100,5163
"220527",Jatobá do Piauí,PI,"2022.Q3",Pré-Natal (6 consultas),10,14,13,77,13,5897,12.0,93,4885
"350200",Analândia,SP,"2022.Q3",Pré-Natal (6 consultas),10,4,13,77,13,2576,8.0,325,5115
"430515",Cerro Grande,RS,"2022.Q3",Pré-Natal (6 consultas),10,7,13,77,13,2750,6.0,186,2281
"280500",Pedra Mole,SE,"2022.Q3",Pré-Natal (6 consultas),10,7,13,77,13,3424,7.0,186,3309
"220935",Santana do Piauí,PI,"2022.Q3",Pré-Natal (6 consultas),10,7,13,77,13,4579,7.0,186,4650
"312695",Frei Lagonegro,MG,"2022.Q3",Pré-Natal (6 consultas),10,9,13,77,13,4008,8.0,144,3496
"316980",Turvolândia,MG,"2022.Q3",Pré-Natal (6 consultas),10,9,13,77,13,6025,8.0,144,5099
"314960",Pequi,MG,"2022.Q3",Pré-Natal (6 consultas),10,10,14,71,14,4519,10.0,140,4457
"310040",Acaiaca,MG,"2022.Q3",Pré-Natal (6 consultas),10,11,14,71,14,4567,10.0,127,3995
"421915",Vargem,SC,"2022.Q3",Pré-Natal (6 consultas),10,12,14,71,14,3978,7.0,117,2387
"170555",Combinado,TO,"2022.Q3",Pré-Natal (6 consultas),10,13,14,71,14,5326,12.0,108,4870
"315810",Santa Maria do Salto,MG,"2022.Q3",Pré-Natal (6 consultas),10,14,14,71,14,5259,14.0,100,5203
"420660",Guarujá do Sul,SC,"2022.Q3",Pré-Natal (6 consultas),10,14,14,71,14,5525,13.0,100,5196
"353090",Mombuca,SP,"2022.Q3",Pré-Natal (6 consultas),10,16,14,71,14,4559,12.0,88,3523
"420680",Ibicaré,SC,"2022.Q3",Pré-Natal (6 consultas),10,4,14,71,14,4071,3.0,350,3154
"315000",Pescador,MG,"2022.Q3",Pré-Natal (6 consultas),10,6,14,71,14,4316,6.0,233,4261
"420243",Bocaina do Sul,SC,"2022.Q3",Pré-Natal (6 consultas),10,9,14,71,14,3763,8.0,156,3501
"314437",Natalândia,MG,"2022.Q3",Pré-Natal (6 consultas),10,9,14,71,14,4325,7.0,156,3306
"351340",Cruzeiro,SP,"2022.Q3",Pré-Natal (6 consultas),10,143,52,7,143,45044,264.0,36,82895
"411040",Indianópolis,PR,"2022.Q3",Pré-Natal (6 consultas),10,15,12,67,15,5541,12.0,80,4472
"421240",Pedras Grandes,SC,"2022.Q3",Pré-Natal (6 consultas),10,10,15,67,15,4352,9.0,150,3931
"251440",São José de Espinharas,PB,"2022.Q3",Pré-Natal (6 consultas),10,12,15,67,15,4804,12.0,125,4631
"421810",Timbé do Sul,SC,"2022.Q3",Pré-Natal (6 consultas),10,12,15,67,15,5441,12.0,125,5338
"431303",Nova Esperança do Sul,RS,"2022.Q3",Pré-Natal (6 consultas),10,12,15,67,15,5815,11.0,125,5465
"310010",Abadia dos Dourados,MG,"2022.Q3",Pré-Natal (6 consultas),10,16,15,67,15,6878,16.0,94,7022
"311040",Camacho,MG,"2022.Q3",Pré-Natal (6 consultas),10,3,15,67,15,3552,2.0,500,2839
"432055",Sertão Santana,RS,"2022.Q3",Pré-Natal (6 consultas),10,12,16,63,16,5888,13.0,133,6586
"290010",Abaíra,BA,"2022.Q3",Pré-Natal (6 consultas),10,12,16,63,16,8486,12.0,133,8681
"411310",Kaloré,PR,"2022.Q3",Pré-Natal (6 consultas),10,16,16,63,16,5234,12.0,100,3996
"432085",Tabaí,RS,"2022.Q3",Pré-Natal (6 consultas),10,17,16,63,16,5377,15.0,94,4816
"313430",Itumirim,MG,"2022.Q3",Pré-Natal (6 consultas),10,17,16,63,16,7090,14.0,94,5978
"421205",Palmeira,SC,"2022.Q3",Pré-Natal (6 consultas),10,5,16,63,16,3114,4.0,320,2673
"411340",Leópolis,PR,"2022.Q3",Pré-Natal (6 consultas),10,6,16,63,16,4637,5.0,267,3896
"521810",Portelândia,GO,"2022.Q3",Pré-Natal (6 consultas),10,9,16,63,16,4092,9.0,178,4032
"500627",Paraíso das Águas,MS,"2022.Q3",Pré-Natal (6 consultas),10,9,16,63,16,4290,12.0,178,5751
"421875",Tunápolis,SC,"2022.Q3",Pré-Natal (6 consultas),10,17,10,59,17,5479,14.0,59,4507
"170320",Bernardo Sayão,TO,"2022.Q3",Pré-Natal (6 consultas),10,17,11,59,17,5071,15.0,65,4439
"312733",Gameleiras,MG,"2022.Q3",Pré-Natal (6 consultas),10,17,11,59,17,5638,15.0,65,5084
"350080",Alfredo Marcondes,SP,"2022.Q3",Pré-Natal (6 consultas),10,17,11,59,17,5921,12.0,65,4201
"410655",Corumbataí do Sul,PR,"2022.Q3",Pré-Natal (6 consultas),10,17,13,59,17,4781,11.0,76,3038
"311190",Cana Verde,MG,"2022.Q3",Pré-Natal (6 consultas),10,17,13,59,17,6295,15.0,76,5585
"430755",Estação,RS,"2022.Q3",Pré-Natal (6 consultas),10,17,13,59,17,6548,15.0,76,5924
"354090",Pradópolis,SP,"2022.Q3",Pré-Natal (6 consultas),10,17,13,59,17,6674,58.0,76,22239
"350370",Ariranha,SP,"2022.Q3",Pré-Natal (6 consultas),10,17,14,59,17,8201,20.0,82,9851
"352120",Iporanga,SP,"2022.Q3",Pré-Natal (6 consultas),10,11,17,59,17,4318,11.0,155,4180
"421710",São Martinho,SC,"2022.Q3",Pré-Natal (6 consultas),10,12,17,59,17,4175,9.0,142,3162
"350055",Águas de Santa Bárbara,SP,"2022.Q3",Pré-Natal (6 consultas),10,16,17,59,17,6292,16.0,106,6142
"432067",Sinimbu,RS,"2022.Q3",Pré-Natal (6 consultas),10,16,17,59,17,8785,18.0,106,10152
"270900",Tanque d'Arca,AL,"2022.Q3",Pré-Natal (6 consultas),10,18,17,59,17,6876,16.0,94,6115
"430170",Barão de Cotegipe,RS,"2022.Q3",Pré-Natal (6 consultas),10,19,17,59,17,7773,16.0,89,6616
"314880",Pedra do Anta,MG,"2022.Q3",Pré-Natal (6 consultas),10,8,17,59,17,4057,6.0,213,2960
"430570",Condor,RS,"2022.Q3",Pré-Natal (6 consultas),10,18,13,56,18,8328,15.0,72,6766
"351920",Iacri,SP,"2022.Q3",Pré-Natal (6 consultas),10,18,14,56,18,7187,16.0,78,6269
"310750",Bom Jardim de Minas,MG,"2022.Q3",Pré-Natal (6 consultas),10,18,15,56,18,7521,15.0,83,6444
"410753",Entre Rios do Oeste,PR,"2022.Q3",Pré-Natal (6 consultas),10,14,18,56,18,5351,12.0,129,4651
"432185",Três Palmeiras,RS,"2022.Q3",Pré-Natal (6 consultas),10,16,18,56,18,5126,13.0,113,4232
"230427",Ererê,CE,"2022.Q3",Pré-Natal (6 consultas),10,3,18,56,18,6221,4.0,600,7254
"510523",Lambari D'Oeste,MT,"2022.Q3",Pré-Natal (6 consultas),10,19,16,53,19,5422,22.0,84,6246
"291855",Jussari,BA,"2022.Q3",Pré-Natal (6 consultas),10,19,19,53,19,5527,20.0,100,5706
"316880",Tiradentes,MG,"2022.Q3",Pré-Natal (6 consultas),10,19,19,53,19,8277,19.0,100,8160
"311535",Catas Altas,MG,"2022.Q3",Pré-Natal (6 consultas),10,20,16,50,20,6336,17.0,80,5465
"353400",Onda Verde,SP,"2022.Q3",Pré-Natal (6 consultas),10,20,16,50,20,6460,14.0,80,4462
"351885",Guatapará,SP,"2022.Q3",Pré-Natal (6 consultas),10,20,16,50,20,6569,24.0,80,7760
"410275",Bela Vista da Caroba,PR,"2022.Q3",Pré-Natal (6 consultas),10,8,20,50,20,3828,7.0,250,3404
"412125",Ramilândia,PR,"2022.Q3",Pré-Natal (6 consultas),10,21,14,48,21,5295,18.0,67,4500
"353420",Orindiúva,SP,"2022.Q3",Pré-Natal (6 consultas),10,21,14,48,21,8012,19.0,67,7318
"220600",Marcos Parente,PI,"2022.Q3",Pré-Natal (6 consultas),10,21,16,48,21,5318,18.0,76,4546
"240933",Santa Maria,RN,"2022.Q3",Pré-Natal (6 consultas),10,12,21,48,21,4629,15.0,175,5689
"220400",Francinópolis,PI,"2022.Q3",Pré-Natal (6 consultas),10,15,21,48,21,5202,15.0,140,5345
"431053",Itaara,RS,"2022.Q3",Pré-Natal (6 consultas),10,15,21,48,21,6861,12.0,140,5573
"170390",Caseara,TO,"2022.Q3",Pré-Natal (6 consultas),10,18,21,48,21,5281,19.0,117,5514
"320200",Dores do Rio Preto,ES,"2022.Q3",Pré-Natal (6 consultas),10,21,21,48,21,7739,18.0,100,6793
"312860",Guarda-Mor,MG,"2022.Q3",Pré-Natal (6 consultas),10,24,21,48,21,7865,20.0,88,6558
"240680",Lajes Pintadas,RN,"2022.Q3",Pré-Natal (6 consultas),10,22,17,45,22,5183,20.0,77,4768
"351925",Iaras,SP,"2022.Q3",Pré-Natal (6 consultas),10,10,22,45,22,5565,17.0,220,9786
"211195",Sucupira do Riachão,MA,"2022.Q3",Pré-Natal (6 consultas),10,12,22,45,22,5528,12.0,183,5692
"432253",Vale do Sol,RS,"2022.Q3",Pré-Natal (6 consultas),10,17,22,45,22,10592,19.0,129,11873
"316257",São João do Manteninha,MG,"2022.Q3",Pré-Natal (6 consultas),10,23,22,45,22,6439,21.0,96,5975
"431770",Santo Antônio das Missões,RS,"2022.Q3",Pré-Natal (6 consultas),10,23,14,43,23,9140,25.0,61,9930
"312100",Datas,MG,"2022.Q3",Pré-Natal (6 consultas),10,23,17,43,23,6447,19.0,74,5431
"521440",Nazário,GO,"2022.Q3",Pré-Natal (6 consultas),10,23,19,43,23,9534,23.0,83,9375
"352110",Ipeúna,SP,"2022.Q3",Pré-Natal (6 consultas),10,24,18,42,24,7382,25.0,75,7824
"351980",Icém,SP,"2022.Q3",Pré-Natal (6 consultas),10,24,19,42,24,9039,22.0,79,8363
"351480",Eldorado,SP,"2022.Q3",Pré-Natal (6 consultas),10,25,17,40,25,7858,50.0,68,15592
"316920",Tombos,MG,"2022.Q3",Pré-Natal (6 consultas),10,25,19,40,25,9656,20.0,76,7683
"351070",Cardoso,SP,"2022.Q3",Pré-Natal (6 consultas),10,26,17,38,26,12036,27.0,65,12371
"313150",Ipuiúna,MG,"2022.Q3",Pré-Natal (6 consultas),10,26,17,38,26,9762,27.0,65,10156
"241310",Senador Elói de Souza,RN,"2022.Q3",Pré-Natal (6 consultas),10,21,26,38,26,6258,21.0,124,6167
"251040",Olho d'Água,PB,"2022.Q3",Pré-Natal (6 consultas),10,28,17,36,28,6786,26.0,61,6399
"431365",Palmares do Sul,RS,"2022.Q3",Pré-Natal (6 consultas),10,28,19,36,28,8511,37.0,68,11342
"315420",Resende Costa,MG,"2022.Q3",Pré-Natal (6 consultas),10,30,28,36,28,11893,29.0,93,11578
"430500",Catuípe,RS,"2022.Q3",Pré-Natal (6 consultas),10,29,14,34,29,9773,26.0,48,8631
"351210",Colômbia,SP,"2022.Q3",Pré-Natal (6 consultas),10,29,17,34,29,7854,23.0,59,6223
"291670",Itaquara,BA,"2022.Q3",Pré-Natal (6 consultas),10,18,29,34,29,7148,21.0,161,8375
"317075",Varjão de Minas,MG,"2022.Q3",Pré-Natal (6 consultas),10,26,29,34,29,8299,23.0,112,7235
"210197",Boa Vista do Gurupi,MA,"2022.Q3",Pré-Natal (6 consultas),10,35,30,33,30,7211,41.0,86,8494
"310970",Cachoeira de Minas,MG,"2022.Q3",Pré-Natal (6 consultas),10,32,13,31,32,11677,32.0,41,11609
"240750",Maxaranguape,RN,"2022.Q3",Pré-Natal (6 consultas),10,33,33,30,33,10700,39.0,100,12714
"280070",Brejo Grande,SE,"2022.Q3",Pré-Natal (6 consultas),10,34,35,29,35,8198,35.0,103,8396
"280530",Pirambu,SE,"2022.Q3",Pré-Natal (6 consultas),10,36,18,28,36,9050,38.0,50,9436
"260392",Carnaubeira da Penha,PE,"2022.Q3",Pré-Natal (6 consultas),10,37,29,27,37,6417,76.0,78,13117
"330180",Engenheiro Paulo de Frontin,RJ,"2022.Q3",Pré-Natal (6 consultas),10,39,24,26,39,14802,37.0,62,14138
"310780",Bom Jesus do Galho,MG,"2022.Q3",Pré-Natal (6 consultas),10,39,31,26,39,14113,41.0,79,14792
"352290",Itapuí,SP,"2022.Q3",Pré-Natal (6 consultas),10,40,40,25,40,14307,40.0,100,14297
"120043",Santa Rosa do Purus,AC,"2022.Q3",Pré-Natal (6 consultas),10,36,43,23,43,4356,57.0,119,6893
"210430",Godofredo Viana,MA,"2022.Q3",Pré-Natal (6 consultas),10,36,49,20,49,10226,43.0,136,12104
"250140",Baía da Traição,PB,"2022.Q3",Pré-Natal (6 consultas),10,54,28,19,54,10271,48.0,52,9197
"150580",Portel,PA,"2022.Q3",Pré-Natal (6 consultas),10,49,65,15,65,6798,460.0,133,63831
"260760",Ilha de Itamaracá,PE,"2022.Q3",Pré-Natal (6 consultas),10,70,65,15,65,20616,92.0,93,27076
"352000",Igaraçu do Tietê,SP,"2022.Q3",Pré-Natal (6 consultas),10,66,13,15,66,19671,83.0,20,24821
"140017",Cantá,RR,"2022.Q3",Pré-Natal (6 consultas),10,78,84,12,84,15132,99.0,108,19257
"313770",Lajinha,MG,"2022.Q3",Pré-Natal (6 consultas),10,90,61,11,90,20838,86.0,68,19914
"230890",Morrinhos,CE,"2022.Q3",Pré-Natal (6 consultas),100,93,109,92,109,21858,97.0,117,22830
"353550",Paraguaçu Paulista,SP,"2022.Q3",Pré-Natal (6 consultas),100,111,119,84,119,38890,132.0,107,46180
"240820",Nísia Floresta,RN,"2022.Q3",Pré-Natal (6 consultas),100,126,131,76,131,31969,111.0,104,28266
"420550",Fraiburgo,SC,"2022.Q3",Pré-Natal (6 consultas),100,160,144,69,144,38091,154.0,90,36723
"292510",Poções,BA,"2022.Q3",Pré-Natal (6 consultas),100,176,156,64,156,49960,165.0,89,46885
"280740",Tobias Barreto,SE,"2022.Q3",Pré-Natal (6 consultas),100,175,159,63,159,44399,208.0,91,52861
"150405",Mãe do Rio,PA,"2022.Q3",Pré-Natal (6 consultas),100,182,162,62,162,32522,170.0,89,30389
"210210",Brejo,MA,"2022.Q3",Pré-Natal (6 consultas),100,142,163,61,163,35021,150.0,115,36900
"292880",Santo Estêvão,BA,"2022.Q3",Pré-Natal (6 consultas),100,144,171,58,171,40359,192.0,119,53666
"510250",Cáceres,MT,"2022.Q3",Pré-Natal (6 consultas),100,229,215,47,215,45592,479.0,94,95339
"260070",Aliança,PE,"2022.Q3",Pré-Natal (6 consultas),101,160,137,74,137,40420,152.0,86,38408
"290980",Cruz das Almas,BA,"2022.Q3",Pré-Natal (6 consultas),101,158,167,60,167,45784,221.0,106,63923
"260260",Brejo da Madre de Deus,PE,"2022.Q3",Pré-Natal (6 consultas),101,190,184,55,184,44215,222.0,97,51696
"210060",Amarante do Maranhão,MA,"2022.Q3",Pré-Natal (6 consultas),101,236,179,43,236,38568,257.0,76,42017
"354870",São Bernardo do Campo,SP,"2022.Q3",Pré-Natal (6 consultas),1017,2489,1679,41,2489,691566,3059.0,67,849874
"411330",Laranjeiras do Sul,PR,"2022.Q3",Pré-Natal (6 consultas),102,156,145,70,145,37059,135.0,93,32167
"150619",Rurópolis,PA,"2022.Q3",Pré-Natal (6 consultas),102,50,162,63,162,22454,116.0,324,52473
"261540",Toritama,PE,"2022.Q3",Pré-Natal (6 consultas),102,131,228,45,228,34199,180.0,174,47088
"290270",Barra,BA,"2022.Q3",Pré-Natal (6 consultas),102,231,279,37,279,42814,293.0,121,54225
"230230",Bela Cruz,CE,"2022.Q3",Pré-Natal (6 consultas),103,100,121,85,121,31006,106.0,121,32851
"220120",Barras,PI,"2022.Q3",Pré-Natal (6 consultas),103,201,192,54,192,48759,195.0,96,47298
"410980",Ibiporã,PR,"2022.Q3",Pré-Natal (6 consultas),103,194,158,53,194,54695,198.0,81,55688
"210910",Presidente Dutra,MA,"2022.Q3",Pré-Natal (6 consultas),103,232,210,49,210,42284,265.0,91,48264
"261070",Paulista,PE,"2022.Q3",Pré-Natal (6 consultas),103,605,450,17,605,166418,1224.0,74,336919
"510706",Querência,MT,"2022.Q3",Pré-Natal (6 consultas),104,145,148,70,148,26895,99.0,102,18386
"412060",Prudentópolis,PR,"2022.Q3",Pré-Natal (6 consultas),104,159,165,63,165,45375,185.0,104,52776
"270690",Pilar,AL,"2022.Q3",Pré-Natal (6 consultas),104,194,175,59,175,41526,165.0,90,35310
"231020",Paracuru,CE,"2022.Q3",Pré-Natal (6 consultas),104,188,176,59,176,36948,181.0,94,35526
"500295",Chapadão do Sul,MS,"2022.Q3",Pré-Natal (6 consultas),104,180,151,58,180,34094,140.0,84,26499
"500540",Maracaju,MS,"2022.Q3",Pré-Natal (6 consultas),104,195,186,56,186,44037,217.0,95,48944
"431830",São Gabriel,RS,"2022.Q3",Pré-Natal (6 consultas),104,209,173,50,209,57068,228.0,83,62187
"420210",Barra Velha,SC,"2022.Q3",Pré-Natal (6 consultas),104,235,193,44,235,48434,148.0,82,30539
"411480",Marialva,PR,"2022.Q3",Pré-Natal (6 consultas),105,175,152,69,152,42870,147.0,87,36103
"510325",Colniza,MT,"2022.Q3",Pré-Natal (6 consultas),105,67,165,64,165,23685,116.0,246,41117
"510642",Peixoto de Azevedo,MT,"2022.Q3",Pré-Natal (6 consultas),105,166,166,63,166,33468,177.0,100,35695
"240200",Caicó,RN,"2022.Q3",Pré-Natal (6 consultas),105,184,170,62,170,64846,195.0,92,68726
"411790",Palotina,PR,"2022.Q3",Pré-Natal (6 consultas),105,193,131,54,193,41224,152.0,68,32389
"291640",Itapetinga,BA,"2022.Q3",Pré-Natal (6 consultas),105,200,210,50,210,51436,301.0,105,77408
"270240",Delmiro Gouveia,AL,"2022.Q3",Pré-Natal (6 consultas),105,248,222,47,222,51362,254.0,90,52501
"430770",Esteio,RS,"2022.Q3",Pré-Natal (6 consultas),105,275,208,38,275,76151,301.0,76,83352
"330550",Saquarema,RJ,"2022.Q3",Pré-Natal (6 consultas),105,314,186,33,314,83881,344.0,59,91938
"130290",Maués,AM,"2022.Q3",Pré-Natal (6 consultas),105,335,315,33,315,47700,465.0,94,66159
"292890",São Desidério,BA,"2022.Q3",Pré-Natal (6 consultas),106,141,205,52,205,30304,162.0,145,34764
"171610",Paraíso do Tocantins,TO,"2022.Q3",Pré-Natal (6 consultas),106,237,176,45,237,45241,275.0,74,52521
"330240",Macaé,RJ,"2022.Q3",Pré-Natal (6 consultas),106,397,341,31,341,92452,1144.0,86,266136
"231400",Várzea Alegre,CE,"2022.Q3",Pré-Natal (6 consultas),107,159,147,73,147,44006,148.0,92,41078
"230240",Boa Viagem,CE,"2022.Q3",Pré-Natal (6 consultas),107,165,176,61,176,47530,190.0,107,54680
"150503",Novo Progresso,PA,"2022.Q3",Pré-Natal (6 consultas),107,258,223,48,223,39126,170.0,86,25769
"421630",São João Batista,SC,"2022.Q3",Pré-Natal (6 consultas),108,114,138,78,138,34972,129.0,121,39719
"431180",Marau,RS,"2022.Q3",Pré-Natal (6 consultas),108,149,138,78,138,44612,152.0,93,45523
"350210",Andradina,SP,"2022.Q3",Pré-Natal (6 consultas),108,181,145,60,181,54624,190.0,80,57245
"291470",Itaberaba,BA,"2022.Q3",Pré-Natal (6 consultas),108,257,220,49,220,61749,270.0,86,64795
"354910",São João da Boa Vista,SP,"2022.Q3",Pré-Natal (6 consultas),108,246,154,44,246,75865,299.0,63,92315
"330520",São Pedro da Aldeia,RJ,"2022.Q3",Pré-Natal (6 consultas),108,309,292,37,292,62519,531.0,94,107556
"290990",Curaçá,BA,"2022.Q3",Pré-Natal (6 consultas),109,165,160,68,160,32435,178.0,97,35065
"110018",Pimenta Bueno,RO,"2022.Q3",Pré-Natal (6 consultas),109,168,162,67,162,35478,176.0,96,37098
"261350",São José do Belmonte,PE,"2022.Q3",Pré-Natal (6 consultas),109,135,168,65,168,33148,139.0,124,34082
"354880",São Caetano do Sul,SP,"2022.Q3",Pré-Natal (6 consultas),109,404,203,27,404,128456,512.0,50,162763
"220180",Bocaina,PI,"2022.Q3",Pré-Natal (6 consultas),11,11,11,100,11,4815,10.0,100,4509
"410302",Boa Esperança do Iguaçu,PR,"2022.Q3",Pré-Natal (6 consultas),11,7,11,100,11,2652,6.0,157,2437
"412210",Rio Bom,PR,"2022.Q3",Pré-Natal (6 consultas),11,8,11,100,11,4091,6.0,138,3162
"251398",São Francisco,PB,"2022.Q3",Pré-Natal (6 consultas),11,8,11,100,11,4328,6.0,138,3377
"130210",Japurá,AM,"2022.Q3",Pré-Natal (6 consultas),11,110,32,10,110,5380,36.0,29,1755
"311060",Cambuí,MG,"2022.Q3",Pré-Natal (6 consultas),11,111,52,10,111,34163,98.0,47,30068
"251470",São José do Sabugi,PB,"2022.Q3",Pré-Natal (6 consultas),11,10,12,92,12,4594,9.0,120,4153
"316695",Serranópolis de Minas,MG,"2022.Q3",Pré-Natal (6 consultas),11,11,12,92,12,4626,12.0,109,4836
"411375",Lunardelli,PR,"2022.Q3",Pré-Natal (6 consultas),11,12,12,92,12,5607,10.0,100,4695
"171180",Juarina,TO,"2022.Q3",Pré-Natal (6 consultas),11,10,13,85,13,2691,8.0,130,2174
"412665",Sulina,PR,"2022.Q3",Pré-Natal (6 consultas),11,10,13,85,13,3992,7.0,130,2880
"411380",Lupionópolis,PR,"2022.Q3",Pré-Natal (6 consultas),11,10,13,85,13,5386,9.0,130,4969
"241110",Ruy Barbosa,RN,"2022.Q3",Pré-Natal (6 consultas),11,11,13,85,13,4046,10.0,118,3584
"251207",Poço de José de Moura,PB,"2022.Q3",Pré-Natal (6 consultas),11,11,13,85,13,4867,10.0,118,4366
"354025",Pontalinda,SP,"2022.Q3",Pré-Natal (6 consultas),11,12,13,85,13,4653,12.0,108,4719
"240790",Monte das Gameleiras,RN,"2022.Q3",Pré-Natal (6 consultas),11,13,13,85,13,2741,10.0,100,2063
"220210",Campinas do Piauí,PI,"2022.Q3",Pré-Natal (6 consultas),11,13,13,85,13,5754,13.0,100,5628
"430845",Fortaleza dos Valos,RS,"2022.Q3",Pré-Natal (6 consultas),11,14,13,85,13,4994,12.0,93,4252
"411720",Nova Olímpia,PR,"2022.Q3",Pré-Natal (6 consultas),11,14,13,85,13,6847,12.0,93,5846
"316390",São Pedro da União,MG,"2022.Q3",Pré-Natal (6 consultas),11,15,13,85,13,5767,12.0,87,4563
"431970",São Valentim,RS,"2022.Q3",Pré-Natal (6 consultas),11,7,13,85,13,3814,6.0,186,3220
"171245",Luzinópolis,TO,"2022.Q3",Pré-Natal (6 consultas),11,9,13,85,13,3222,9.0,144,3200
"171800",Porto Alegre do Tocantins,TO,"2022.Q3",Pré-Natal (6 consultas),11,9,13,85,13,3236,9.0,144,3200
"420419",Chapadão do Lageado,SC,"2022.Q3",Pré-Natal (6 consultas),11,10,14,79,14,3296,9.0,140,3025
"251050",Olivedos,PB,"2022.Q3",Pré-Natal (6 consultas),11,10,14,79,14,4354,9.0,140,3989
"220535",João Costa,PI,"2022.Q3",Pré-Natal (6 consultas),11,12,14,79,14,3529,10.0,117,3003
"352300",Itapura,SP,"2022.Q3",Pré-Natal (6 consultas),11,13,14,79,14,4808,14.0,108,4994
"241240",São José do Seridó,RN,"2022.Q3",Pré-Natal (6 consultas),11,14,14,79,14,5198,13.0,100,4696
"312190",Divinésia,MG,"2022.Q3",Pré-Natal (6 consultas),11,14,14,79,14,5212,9.0,100,3430
"220027",Alegrete do Piauí,PI,"2022.Q3",Pré-Natal (6 consultas),11,14,14,79,14,5217,13.0,100,4921
"431162",Lindolfo Collor,RS,"2022.Q3",Pré-Natal (6 consultas),11,15,14,79,14,5654,16.0,93,6193
"240520",Janduís,RN,"2022.Q3",Pré-Natal (6 consultas),11,16,14,79,14,5593,15.0,88,5228
"316443",São Sebastião da Vargem Alegre,MG,"2022.Q3",Pré-Natal (6 consultas),11,2,14,79,14,3290,2.0,700,3039
"251394",São Domingos do Cariri,PB,"2022.Q3",Pré-Natal (6 consultas),11,7,14,79,14,3057,6.0,200,2645
"410610",Conselheiro Mairinck,PR,"2022.Q3",Pré-Natal (6 consultas),11,7,14,79,14,3901,7.0,200,3891
"353215",Nantes,SP,"2022.Q3",Pré-Natal (6 consultas),11,9,14,79,14,3150,9.0,156,3215
"412033",Prado Ferreira,PR,"2022.Q3",Pré-Natal (6 consultas),11,15,12,73,15,4651,12.0,80,3806
"313390",Itaverava,MG,"2022.Q3",Pré-Natal (6 consultas),11,11,15,73,15,6694,9.0,136,5321
"412862",Alto Paraíso,PR,"2022.Q3",Pré-Natal (6 consultas),11,12,15,73,15,3534,9.0,125,2630
"314380",Munhoz,MG,"2022.Q3",Pré-Natal (6 consultas),11,13,15,73,15,7227,11.0,115,5960
"432310",Vicente Dutra,RS,"2022.Q3",Pré-Natal (6 consultas),11,17,15,73,15,5032,15.0,88,4530
"411470",Maria Helena,PR,"2022.Q3",Pré-Natal (6 consultas),11,17,15,73,15,6280,15.0,88,5593
"432345",Vila Nova do Sul,RS,"2022.Q3",Pré-Natal (6 consultas),11,6,15,73,15,5154,5.0,250,4274
"412290",Salto do Itararé,PR,"2022.Q3",Pré-Natal (6 consultas),11,6,15,73,15,5414,5.0,250,4862
"251720",Vieirópolis,PB,"2022.Q3",Pré-Natal (6 consultas),11,8,15,73,15,5528,8.0,188,5395
"420110",Anitápolis,SC,"2022.Q3",Pré-Natal (6 consultas),11,9,15,73,15,4086,7.0,167,3223
"420775",Iraceminha,SC,"2022.Q3",Pré-Natal (6 consultas),11,9,15,73,15,4363,8.0,167,3901
"172030",São Sebastião do Tocantins,TO,"2022.Q3",Pré-Natal (6 consultas),11,16,11,69,16,4457,18.0,69,4898
"411700",Nova Fátima,PR,"2022.Q3",Pré-Natal (6 consultas),11,16,13,69,16,6302,20.0,81,8120
"312737",Goiabeira,MG,"2022.Q3",Pré-Natal (6 consultas),11,10,16,69,16,4287,8.0,160,3402
"510645",Planalto da Serra,MT,"2022.Q3",Pré-Natal (6 consultas),11,12,16,69,16,3836,8.0,133,2637
"510627",Novo Horizonte do Norte,MT,"2022.Q3",Pré-Natal (6 consultas),11,13,16,69,16,4088,13.0,123,4069
"314150",Mendes Pimentel,MG,"2022.Q3",Pré-Natal (6 consultas),11,13,16,69,16,6183,14.0,123,6446
"250580",Duas Estradas,PB,"2022.Q3",Pré-Natal (6 consultas),11,10,17,65,17,4053,9.0,170,3569
"316600",Senhora de Oliveira,MG,"2022.Q3",Pré-Natal (6 consultas),11,11,17,65,17,6134,10.0,155,5786
"311630",Cipotânea,MG,"2022.Q3",Pré-Natal (6 consultas),11,11,17,65,17,6720,11.0,155,6811
